SETOR_ATIV,Cont.Núm - SETOR_ATIV,,,,PERC,Cont.Núm - PERC,,,,,,,,
,,,,,0.70934555640438,1,,,,,,,,
,,,,,0.709453762169444,1,,,,,,,,
,,,,,0.709527879809951,1,,,,,,,,
,,,,,0.709890222203639,1,,,,,,,,
,,,,,0.710199237961627,1,,,,,,,,
,,,,,0.711291465116289,1,,,,,,,,
,,,,,0.712026280603216,1,,,,,,,,
,,,,,0.712567036187619,1,,,,,,,,
,,,,,0.712739355002265,1,,,,,,,,
,,,,,0.713431961330013,1,,,,,,,,
,,,,,0.714367819479731,1,,,,,,,,
,,,,,0.714534870803617,1,,,,,,,,
,,,,,0.714676061504987,1,,,,,,,,
,,,,,0.715251335691032,1,,,,,,,,
,,,,,0.715638527979196,1,,,,,,,,
,,,,,0.715910833530831,1,,,,,,,,
,,,,,0.716004627117115,1,,,,,,,,
,,,,,0.716675514138994,1,,,,,,,,
,,,,,0.716895827554781,1,,,,,,,,
,,,,,0.717562471472146,1,,,,,,,,
,,,,,0.71763697815014,1,,,,,,,,
,,,,,0.717932553102386,1,,,,,,,,
,,,,,0.718140600042911,1,,,,,,,,
,,,,,0.71827609859386,1,,,,,,,,
,,,,,0.719324017778388,1,,,,,,,,
,,,,,0.719613729920456,1,,,,,,,,
,,,,,0.719676292861995,1,,,,,,,,
,,,,,0.719771428571429,1,,,,,,,,
,,,,,0.720583651408844,1,,,,,,,,
,,,,,0.720727185229426,1,,,,,,,,
,,,,,0.721103644828815,1,,,,,,,,
,,,,,0.722871759124498,1,,,,,,,,
,,,,,0.723116861518153,1,,,,,,,,
,,,,,0.723305090453547,1,,,,,,,,
,,,,,0.724409127121933,1,,,,,,,,
,,,,,0.724428190384078,1,,,,,,,,
,,,,,0.724916827175626,1,,,,,,,,
,,,,,0.72555069485275,1,,,,,,,,
,,,,,0.725556444681545,1,,,,,,,,
,,,,,0.726295858530473,1,,,,,,,,
,,,,,0.726466311060409,1,,,,,,,,
,,,,,0.726568534068494,1,,,,,,,,
,,,,,0.727377315317849,1,,,,,,,,
,,,,,0.727467434754111,1,,,,,,,,
,,,,,0.727527893223192,1,,,,,,,,
,,,,,0.727663031321008,1,,,,,,,,
,,,,,0.727869871765619,1,,,,,,,,
,,,,,0.72792647210818,1,,,,,,,,
,,,,,0.728773979258431,1,,,,,,,,
,,,,,0.729099112291933,1,,,,,,,,
,,,,,0.729210765043846,1,,,,,,,,
,,,,,0.72922153692282,1,,,,,,,,
,,,,,0.729402798722252,1,,,,,,,,
,,,,,0.72965757626206,1,,,,,,,,
,,,,,0.730792371559362,1,,,,,,,,
,,,,,0.731072400609684,1,,,,,,,,
,,,,,0.731256728404278,1,,,,,,,,
,,,,,0.731379142969977,1,,,,,,,,
,,,,,0.731824420016925,1,,,,,,,,
,,,,,0.732609017127846,1,,,,,,,,
,,,,,0.732999402358209,1,,,,,,,,
,,,,,0.733598409542744,1,,,,,,,,
,,,,,0.734378498071797,1,,,,,,,,
,,,,,0.734703946810687,1,,,,,,,,
,,,,,0.735191958600883,1,,,,,,,,
,,,,,0.735723823035014,1,,,,,,,,
,,,,,0.736188509586511,1,,,,,,,,
,,,,,0.737234273711658,1,,,,,,,,
,,,,,0.737364242811686,1,,,,,,,,
,,,,,0.737397757362515,1,,,,,,,,
,,,,,0.737926737160121,1,,,,,,,,
,,,,,0.738089054491681,1,,,,,,,,
,,,,,0.738136156032996,1,,,,,,,,
,,,,,0.738533265431518,1,,,,,,,,
,,,,,0.738614138242023,1,,,,,,,,
,,,,,0.739318666381148,1,,,,,,,,
,,,,,0.739555106917658,1,,,,,,,,
,,,,,0.739928510991003,1,,,,,,,,
,,,,,0.739975108127591,1,,,,,,,,
,,,,,0.740271947817682,1,,,,,,,,
,,,,,0.740359855990739,1,,,,,,,,
,,,,,0.740762850695111,1,,,,,,,,
,,,,,0.741042105068749,1,,,,,,,,
,,,,,0.741042590124299,1,,,,,,,,
,,,,,0.741181938404788,1,,,,,,,,
,,,,,0.741621183394585,1,,,,,,,,
,,,,,0.741845158625213,1,,,,,,,,
,,,,,0.742715018751863,1,,,,,,,,
,,,,,0.744059655140051,1,,,,,,,,
,,,,,0.744249123442646,1,,,,,,,,
,,,,,0.745644599303136,1,,,,,,,,
,,,,,0.745663058608439,1,,,,,,,,
,,,,,0.746088912287088,1,,,,,,,,
,,,,,0.746109663217024,1,,,,,,,,
,,,,,0.746699931819597,1,,,,,,,,
,,,,,0.74726561528492,1,,,,,,,,
,,,,,0.747282203716823,1,,,,,,,,
,,,,,0.747298707260783,1,,,,,,,,
,,,,,0.747802648540959,1,,,,,,,,
,,,,,0.748011666700179,1,,,,,,,,
,,,,,0.748154684468192,1,,,,,,,,
,,,,,0.74847461672502,1,,,,,,,,
,,,,,0.748757902062753,1,,,,,,,,
,,,,,0.749138971952771,1,,,,,,,,
,,,,,0.750116139739008,1,,,,,,,,
,,,,,0.750579297188164,1,,,,,,,,
,,,,,0.750587487479775,1,,,,,,,,
,,,,,0.752061569370514,1,,,,,,,,
,,,,,0.752243953824794,1,,,,,,,,
,,,,,0.752274247996829,1,,,,,,,,
,,,,,0.752282839196838,1,,,,,,,,
,,,,,0.752755207017847,1,,,,,,,,
,,,,,0.753823503214415,1,,,,,,,,
,,,,,0.753825447987921,1,,,,,,,,
,,,,,0.75437677285517,1,,,,,,,,
,,,,,0.754477891277309,1,,,,,,,,
,,,,,0.755018348989447,1,,,,,,,,
,,,,,0.755795720861223,1,,,,,,,,
,,,,,0.756169087806917,1,,,,,,,,
,,,,,0.756428382903695,1,,,,,,,,
,,,,,0.75645454498814,1,,,,,,,,
,,,,,0.756499482250485,1,,,,,,,,
,,,,,0.756509938081371,1,,,,,,,,
,,,,,0.75659764550223,1,,,,,,,,
,,,,,0.756836377104761,1,,,,,,,,
,,,,,0.756893940930087,1,,,,,,,,
,,,,,0.75774659149974,1,,,,,,,,
,,,,,0.757956539802181,1,,,,,,,,
,,,,,0.758469071649845,1,,,,,,,,
,,,,,0.758675001831457,1,,,,,,,,
,,,,,0.759213897043699,1,,,,,,,,
,,,,,0.75937917402988,1,,,,,,,,
,,,,,0.759406622083092,1,,,,,,,,
,,,,,0.759454211554433,1,,,,,,,,
,,,,,0.759582946957687,1,,,,,,,,
,,,,,0.759585204094962,1,,,,,,,,
,,,,,0.759804344806616,1,,,,,,,,
,,,,,0.75988123025843,1,,,,,,,,
,,,,,0.760099225131425,1,,,,,,,,
,,,,,0.76079538961357,1,,,,,,,,
,,,,,0.761196549412588,1,,,,,,,,
,,,,,0.761790231431647,1,,,,,,,,
,,,,,0.76195416465047,1,,,,,,,,
,,,,,0.762120421893116,1,,,,,,,,
,,,,,0.762288546369221,1,,,,,,,,
,,,,,0.762485921732667,1,,,,,,,,
,,,,,0.76254364552112,1,,,,,,,,
,,,,,0.762793086404498,1,,,,,,,,
,,,,,0.762887028512029,1,,,,,,,,
,,,,,0.76308431718691,1,,,,,,,,
,,,,,0.76313360225883,1,,,,,,,,
,,,,,0.763276977586074,1,,,,,,,,
,,,,,0.763611496852252,1,,,,,,,,
,,,,,0.76382937731558,1,,,,,,,,
,,,,,0.763864984282331,1,,,,,,,,
,,,,,0.764003176194109,1,,,,,,,,
,,,,,0.764046809872363,1,,,,,,,,
,,,,,0.764559250587297,1,,,,,,,,
,,,,,0.764887206276043,1,,,,,,,,
,,,,,0.765035552245036,1,,,,,,,,
,,,,,0.765126429710228,1,,,,,,,,
,,,,,0.765213466257599,1,,,,,,,,
,,,,,0.765376161759283,1,,,,,,,,
,,,,,0.766043741430921,1,,,,,,,,
,,,,,0.766098581487907,1,,,,,,,,
,,,,,0.766359551066518,1,,,,,,,,
,,,,,0.766505587440859,1,,,,,,,,
,,,,,0.767666617875694,1,,,,,,,,
,,,,,0.76843673681147,1,,,,,,,,
,,,,,0.769006188542734,1,,,,,,,,
,,,,,0.769285733915959,1,,,,,,,,
,,,,,0.769416543488635,1,,,,,,,,
,,,,,0.769763452857216,1,,,,,,,,
,,,,,0.770581262424791,1,,,,,,,,
,,,,,0.770889120270617,1,,,,,,,,
,,,,,0.771138813265192,1,,,,,,,,
,,,,,0.771168527335413,1,,,,,,,,
,,,,,0.771374345988048,1,,,,,,,,
,,,,,0.771647951710976,1,,,,,,,,
,,,,,0.771760062197237,1,,,,,,,,
,,,,,0.771770145844808,1,,,,,,,,
,,,,,0.772030986202968,1,,,,,,,,
,,,,,0.772050597312914,1,,,,,,,,
,,,,,0.773478873776051,1,,,,,,,,
,,,,,0.773695782207349,1,,,,,,,,
,,,,,0.773764538172603,1,,,,,,,,
,,,,,0.77411498531462,1,,,,,,,,
,,,,,0.774973055760395,1,,,,,,,,
,,,,,0.775922270232395,1,,,,,,,,
,,,,,0.776089023989192,1,,,,,,,,
,,,,,0.776454040853304,1,,,,,,,,
,,,,,0.778588059622918,1,,,,,,,,
,,,,,0.77872090064978,1,,,,,,,,
,,,,,0.779912336809119,1,,,,,,,,
,,,,,0.779918320736634,1,,,,,,,,
,,,,,0.779983383497607,1,,,,,,,,
,,,,,0.780255671647546,1,,,,,,,,
,,,,,0.780911239454696,1,,,,,,,,
,,,,,0.780928997231316,1,,,,,,,,
,,,,,0.780963719507579,1,,,,,,,,
,,,,,0.781079259758437,1,,,,,,,,
,,,,,0.781223611153649,1,,,,,,,,
,,,,,0.781486618379822,1,,,,,,,,
,,,,,0.781775550426935,1,,,,,,,,
,,,,,0.781779053084649,1,,,,,,,,
,,,,,0.782011836434416,1,,,,,,,,
,,,,,0.78216468099478,1,,,,,,,,
,,,,,0.782288139962535,1,,,,,,,,
,,,,,0.782320566998303,1,,,,,,,,
,,,,,0.782752391372178,1,,,,,,,,
,,,,,0.782952333359121,1,,,,,,,,
,,,,,0.783155689503087,1,,,,,,,,
,,,,,0.783278511539761,1,,,,,,,,
,,,,,0.784101379668467,1,,,,,,,,
,,,,,0.784138818483135,1,,,,,,,,
,,,,,0.784742061710858,1,,,,,,,,
,,,,,0.785484561706987,1,,,,,,,,
,,,,,0.785917577976569,1,,,,,,,,
,,,,,0.786083713037124,1,,,,,,,,
,,,,,0.786211845139236,1,,,,,,,,
,,,,,0.786295766005318,1,,,,,,,,
,,,,,0.786890293179561,1,,,,,,,,
,,,,,0.786946754088726,1,,,,,,,,
,,,,,0.787161220471863,1,,,,,,,,
,,,,,0.787312698842458,1,,,,,,,,
,,,,,0.787449840192614,1,,,,,,,,
,,,,,0.787721049810356,1,,,,,,,,
,,,,,0.7880266727246,1,,,,,,,,
,,,,,0.788064815475766,1,,,,,,,,
,,,,,0.788162066705018,1,,,,,,,,
,,,,,0.788283809289645,1,,,,,,,,
,,,,,0.789116144507718,1,,,,,,,,
,,,,,0.789522248924967,1,,,,,,,,
,,,,,0.790540258823907,1,,,,,,,,
,,,,,0.790744508834749,1,,,,,,,,
,,,,,0.791070667825435,1,,,,,,,,
,,,,,0.791178535891544,1,,,,,,,,
,,,,,0.791218319334509,1,,,,,,,,
,,,,,0.791228099313706,1,,,,,,,,
,,,,,0.792001380470791,1,,,,,,,,
,,,,,0.792007553747821,1,,,,,,,,
,,,,,0.792109640350409,1,,,,,,,,
,,,,,0.792867636902445,1,,,,,,,,
,,,,,0.793052080803124,1,,,,,,,,
,,,,,0.793460242094309,1,,,,,,,,
,,,,,0.793628125506547,1,,,,,,,,
,,,,,0.794870152954763,1,,,,,,,,
,,,,,0.795907950452555,1,,,,,,,,
,,,,,0.795978377120165,1,,,,,,,,
,,,,,0.796263588332981,1,,,,,,,,
,,,,,0.796469109728247,1,,,,,,,,
,,,,,0.796893555414686,1,,,,,,,,
,,,,,0.798533009441114,1,,,,,,,,
,,,,,0.799854047205524,1,,,,,,,,
,,,,,0.799874577556239,1,,,,,,,,
,,,,,0.800033346179357,1,,,,,,,,
,,,,,0.800817652329749,1,,,,,,,,
,,,,,0.801961979758349,1,,,,,,,,
,,,,,0.80223022616631,1,,,,,,,,
,,,,,0.8034248286198,1,,,,,,,,
,,,,,0.805366847183726,1,,,,,,,,
,,,,,0.805675543440274,1,,,,,,,,
,,,,,0.805688330860847,1,,,,,,,,
,,,,,0.805946283247966,1,,,,,,,,
,,,,,0.807081323181591,1,,,,,,,,
,,,,,0.80739243492024,1,,,,,,,,
,,,,,0.807450162164127,1,,,,,,,,
,,,,,0.807645550738018,1,,,,,,,,
,,,,,0.808432898121523,1,,,,,,,,
,,,,,0.808626535340794,1,,,,,,,,
,,,,,0.809124076432727,1,,,,,,,,
,,,,,0.809181511644371,1,,,,,,,,
,,,,,0.809621876452368,1,,,,,,,,
,,,,,0.8102131976082,1,,,,,,,,
,,,,,0.810759164764071,1,,,,,,,,
,,,,,0.811130957976873,1,,,,,,,,
,,,,,0.812151920965971,1,,,,,,,,
,,,,,0.812531774970343,1,,,,,,,,
,,,,,0.812877328354291,1,,,,,,,,
,,,,,0.81327260897853,1,,,,,,,,
,,,,,0.813520996134103,1,,,,,,,,
,,,,,0.81406169123154,1,,,,,,,,
,,,,,0.814794046421729,1,,,,,,,,
,,,,,0.815973542918687,1,,,,,,,,
,,,,,0.816192193502881,1,,,,,,,,
,,,,,0.816329690436754,1,,,,,,,,
,,,,,0.816767835305405,1,,,,,,,,
,,,,,0.817731342326419,1,,,,,,,,
,,,,,0.817919786728712,1,,,,,,,,
,,,,,0.818012401581389,1,,,,,,,,
,,,,,0.819405357740328,1,,,,,,,,
,,,,,0.81947042754237,1,,,,,,,,
,,,,,0.819500684519058,1,,,,,,,,
,,,,,0.819649414719707,1,,,,,,,,
,,,,,0.819904134285837,1,,,,,,,,
,,,,,0.820766618146531,1,,,,,,,,
,,,,,0.820918260784097,1,,,,,,,,
,,,,,0.820968591400939,1,,,,,,,,
,,,,,0.821279065494226,1,,,,,,,,
,,,,,0.821378923184345,1,,,,,,,,
,,,,,0.822104339567135,1,,,,,,,,
,,,,,0.822465752486106,1,,,,,,,,
,,,,,0.82258587953179,1,,,,,,,,
,,,,,0.822982989981488,1,,,,,,,,
,,,,,0.823314966391665,1,,,,,,,,
,,,,,0.823697450031796,1,,,,,,,,
,,,,,0.823855316053091,1,,,,,,,,
,,,,,0.824278900869713,1,,,,,,,,
,,,,,0.824415216507281,1,,,,,,,,
,,,,,0.824468085106383,1,,,,,,,,
,,,,,0.824658092692222,1,,,,,,,,
,,,,,0.825185626817861,1,,,,,,,,
,,,,,0.825262498041059,1,,,,,,,,
,,,,,0.825394937662286,1,,,,,,,,
,,,,,0.825430650373114,1,,,,,,,,
,,,,,0.825895983594681,1,,,,,,,,
,,,,,0.826597672891494,1,,,,,,,,
,,,,,0.826825505032884,1,,,,,,,,
,,,,,0.827801635817226,1,,,,,,,,
,,,,,0.827961066663635,1,,,,,,,,
,,,,,0.828135698649616,1,,,,,,,,
,,,,,0.828523635059492,1,,,,,,,,
,,,,,0.829129982461436,1,,,,,,,,
,,,,,0.829559961053713,1,,,,,,,,
,,,,,0.829577181124371,1,,,,,,,,
,,,,,0.830018123872372,1,,,,,,,,
,,,,,0.830213618406163,1,,,,,,,,
,,,,,0.8307617999839,1,,,,,,,,
,,,,,0.831087770779655,1,,,,,,,,
,,,,,0.831836674246856,1,,,,,,,,
,,,,,0.832441927533952,1,,,,,,,,
,,,,,0.832464973911577,1,,,,,,,,
,,,,,0.832551672615589,1,,,,,,,,
,,,,,0.833461672322283,1,,,,,,,,
,,,,,0.833559259099128,1,,,,,,,,
,,,,,0.83369632096571,1,,,,,,,,
,,,,,0.8337404626195,1,,,,,,,,
,,,,,0.834386848897015,1,,,,,,,,
,,,,,0.834581479464383,1,,,,,,,,
,,,,,0.834802266155372,1,,,,,,,,
,,,,,0.835100186319612,1,,,,,,,,
,,,,,0.835205169022219,1,,,,,,,,
,,,,,0.835453374430694,1,,,,,,,,
,,,,,0.835632992978052,1,,,,,,,,
,,,,,0.836037925133894,1,,,,,,,,
,,,,,0.836307267673528,1,,,,,,,,
,,,,,0.836750625583171,1,,,,,,,,
,,,,,0.837185733367839,1,,,,,,,,
,,,,,0.837197708403548,1,,,,,,,,
,,,,,0.837414752311378,1,,,,,,,,
,,,,,0.838484269692774,1,,,,,,,,
,,,,,0.840160958363344,1,,,,,,,,
,,,,,0.841720182753443,1,,,,,,,,
,,,,,0.841872920339904,1,,,,,,,,
,,,,,0.842318009139752,1,,,,,,,,
,,,,,0.842599153626612,1,,,,,,,,
,,,,,0.842660904945339,1,,,,,,,,
,,,,,0.844005029864822,1,,,,,,,,
,,,,,0.84454263094567,1,,,,,,,,
,,,,,0.844773544498851,1,,,,,,,,
,,,,,0.845128017440848,1,,,,,,,,
,,,,,0.845821376696071,1,,,,,,,,
,,,,,0.847070880101134,1,,,,,,,,
,,,,,0.847695527459513,1,,,,,,,,
,,,,,0.848514677447706,1,,,,,,,,
,,,,,0.849236964482482,1,,,,,,,,
,,,,,0.849494171876148,1,,,,,,,,
,,,,,0.849571442426594,1,,,,,,,,
,,,,,0.850187775063572,1,,,,,,,,
,,,,,0.85111937898055,1,,,,,,,,
,,,,,0.852269710818639,1,,,,,,,,
,,,,,0.852745768953401,1,,,,,,,,
,,,,,0.853380414784101,1,,,,,,,,
,,,,,0.853776036600345,1,,,,,,,,
,,,,,0.853809761773198,1,,,,,,,,
,,,,,0.854832717107043,1,,,,,,,,
,,,,,0.855093419523121,1,,,,,,,,
,,,,,0.856355914717185,1,,,,,,,,
,,,,,0.856849351372123,1,,,,,,,,
,,,,,0.857461153389855,1,,,,,,,,
,,,,,0.857737529494824,1,,,,,,,,
,,,,,0.859717191490553,1,,,,,,,,
,,,,,0.861270777088728,1,,,,,,,,
,,,,,0.861676440541166,1,,,,,,,,
,,,,,0.864153448727262,1,,,,,,,,
,,,,,0.865138910641784,1,,,,,,,,
,,,,,0.865154639175258,1,,,,,,,,
,,,,,0.866169748597548,1,,,,,,,,
,,,,,0.866459052338366,1,,,,,,,,
,,,,,0.867284962304533,1,,,,,,,,
,,,,,0.867670559311616,1,,,,,,,,
,,,,,0.867999758789121,1,,,,,,,,
,,,,,0.868320780847411,1,,,,,,,,
,,,,,0.869097608005333,1,,,,,,,,
,,,,,0.869370980769177,1,,,,,,,,
,,,,,0.869468750779049,1,,,,,,,,
,,,,,0.869741174641757,1,,,,,,,,
,,,,,0.870766503006926,1,,,,,,,,
,,,,,0.870955396822939,1,,,,,,,,
,,,,,0.871475133464456,1,,,,,,,,
,,,,,0.871672266388694,1,,,,,,,,
,,,,,0.871680663335814,1,,,,,,,,
,,,,,0.871795249645595,1,,,,,,,,
,,,,,0.872390407869585,1,,,,,,,,
,,,,,0.872411617517558,1,,,,,,,,
,,,,,0.872541077252238,1,,,,,,,,
,,,,,0.872617884172262,1,,,,,,,,
,,,,,0.873949073116946,1,,,,,,,,
,,,,,0.87415117589995,1,,,,,,,,
,,,,,0.874262474901134,1,,,,,,,,
,,,,,0.87450702128563,1,,,,,,,,
,,,,,0.875225481232548,1,,,,,,,,
,,,,,0.875335669529777,1,,,,,,,,
,,,,,0.875645314101201,1,,,,,,,,
,,,,,0.876394601501561,1,,,,,,,,
,,,,,0.876918099798365,1,,,,,,,,
,,,,,0.877014037682212,1,,,,,,,,
,,,,,0.878119361369692,1,,,,,,,,
,,,,,0.879196927065893,1,,,,,,,,
,,,,,0.879723521627136,1,,,,,,,,
,,,,,0.87987966330452,1,,,,,,,,
,,,,,0.880234811206343,1,,,,,,,,
,,,,,0.880919719391176,1,,,,,,,,
,,,,,0.882088761348922,1,,,,,,,,
,,,,,0.882287813332644,1,,,,,,,,
,,,,,0.882415219189413,1,,,,,,,,
,,,,,0.882508801525598,1,,,,,,,,
,,,,,0.882666684680286,1,,,,,,,,
,,,,,0.884167783800587,1,,,,,,,,
,,,,,0.884818996429812,1,,,,,,,,
,,,,,0.886225014275458,1,,,,,,,,
,,,,,0.887059706947238,1,,,,,,,,
,,,,,0.888431088788627,1,,,,,,,,
,,,,,0.888513440100828,1,,,,,,,,
,,,,,0.889108880198363,1,,,,,,,,
,,,,,0.889485640749544,1,,,,,,,,
,,,,,0.890145838264035,1,,,,,,,,
,,,,,0.890423254088947,1,,,,,,,,
,,,,,0.890837251145456,1,,,,,,,,
,,,,,0.891184154944603,1,,,,,,,,
,,,,,0.892666963151267,1,,,,,,,,
,,,,,0.893099948826335,1,,,,,,,,
,,,,,0.893677003431522,1,,,,,,,,
,,,,,0.895026292770634,1,,,,,,,,
,,,,,0.897713828490853,1,,,,,,,,
,,,,,0.897752369532276,1,,,,,,,,
,,,,,0.897913777360721,1,,,,,,,,
,,,,,0.89868292059162,1,,,,,,,,
,,,,,0.899033631489661,1,,,,,,,,
,,,,,0.900169745381927,1,,,,,,,,
,,,,,0.900978379101543,1,,,,,,,,
,,,,,0.902073289153137,1,,,,,,,,
,,,,,0.90234708905344,1,,,,,,,,
,,,,,0.902367106640379,1,,,,,,,,
,,,,,0.903993804624405,1,,,,,,,,
,,,,,0.904991763211295,1,,,,,,,,
,,,,,0.905621597638725,1,,,,,,,,
,,,,,0.905802761736266,1,,,,,,,,
,,,,,0.906019307211812,1,,,,,,,,
,,,,,0.906604168571607,1,,,,,,,,
,,,,,0.906636509207366,1,,,,,,,,
,,,,,0.908875889352909,1,,,,,,,,
,,,,,0.909533811142628,1,,,,,,,,
,,,,,0.910224139997603,1,,,,,,,,
,,,,,0.913501717893955,1,,,,,,,,
,,,,,0.914004151280449,1,,,,,,,,
,,,,,0.914305376167378,1,,,,,,,,
,,,,,0.917179714381063,1,,,,,,,,
,,,,,0.918222020060616,1,,,,,,,,
,,,,,0.918871354810559,1,,,,,,,,
,,,,,0.920015060240964,1,,,,,,,,
,,,,,0.920369481088105,1,,,,,,,,
,,,,,0.921038606430511,1,,,,,,,,
,,,,,0.921503775522408,1,,,,,,,,
,,,,,0.92162766875969,1,,,,,,,,
,,,,,0.921647590071733,1,,,,,,,,
,,,,,0.92277002568379,1,,,,,,,,
,,,,,0.923122128432525,1,,,,,,,,
,,,,,0.92315465823819,1,,,,,,,,
,,,,,0.923349093527883,1,,,,,,,,
,,,,,0.924293942810138,1,,,,,,,,
,,,,,0.925414992799212,1,,,,,,,,
,,,,,0.926591446776915,1,,,,,,,,
,,,,,0.927305528032753,1,,,,,,,,
,,,,,0.929272492466638,1,,,,,,,,
,,,,,0.930745049126916,1,,,,,,,,
,,,,,0.930751580485538,1,,,,,,,,
,,,,,0.931129238121282,1,,,,,,,,
,,,,,0.931896081639012,1,,,,,,,,
,,,,,0.934209594219512,1,,,,,,,,
,,,,,0.934745151250821,1,,,,,,,,
,,,,,0.935182451418113,1,,,,,,,,
,,,,,0.935619315500699,1,,,,,,,,
,,,,,0.935916472224186,1,,,,,,,,
,,,,,0.936088210232884,1,,,,,,,,
,,,,,0.93650351135715,1,,,,,,,,
,,,,,0.937154827308193,1,,,,,,,,
,,,,,0.937253084686102,1,,,,,,,,
,,,,,0.937508398826115,1,,,,,,,,
,,,,,0.939023210153566,1,,,,,,,,
,,,,,0.941138964101668,1,,,,,,,,
,,,,,0.941244587654818,1,,,,,,,,
,,,,,0.942654233553667,1,,,,,,,,
,,,,,0.945426940736837,1,,,,,,,,
,,,,,0.945609064349539,1,,,,,,,,
,,,,,0.945699393431105,1,,,,,,,,
,,,,,0.948364142787697,1,,,,,,,,
,,,,,0.948764534190975,1,,,,,,,,
,,,,,0.95274804168266,1,,,,,,,,
,,,,,0.953841601197871,1,,,,,,,,
,,,,,0.954351642839228,1,,,,,,,,
,,,,,0.954548849716164,1,,,,,,,,
,,,,,0.955655297736706,1,,,,,,,,
,,,,,0.956263557483731,1,,,,,,,,
,,,,,0.95744084223148,1,,,,,,,,
,,,,,0.958096013018714,1,,,,,,,,
,,,,,0.958590939838864,1,,,,,,,,
,,,,,0.961852861035422,1,,,,,,,,
,,,,,0.962763117363179,1,,,,,,,,
,,,,,0.964218248755685,1,,,,,,,,
,,,,,0.965406563909422,1,,,,,,,,
,,,,,0.965459316839376,1,,,,,,,,
,,,,,0.967177916394659,1,,,,,,,,
,,,,,0.968067817540372,1,,,,,,,,
,,,,,0.968752193670426,1,,,,,,,,
,,,,,0.969371030526531,1,,,,,,,,
,,,,,0.969997747469536,1,,,,,,,,
,,,,,0.970020769343279,1,,,,,,,,
,,,,,0.9786365701174,1,,,,,,,,
,,,,,0.978639079600486,1,,,,,,,,
,,,,,0.979079950267582,1,,,,,,,,
,,,,,0.979510744457603,1,,,,,,,,
,,,,,0.979765128598037,1,,,,,,,,
,,,,,0.980230532100255,1,,,,,,,,
,,,,,0.980479067967309,1,,,,,,,,
,,,,,0.980638030945696,1,,,,,,,,
,,,,,0.981209190638312,1,,,,,,,,
,,,,,0.981456953642384,1,,,,,,,,
,,,,,0.981833927456548,1,,,,,,,,
,,,,,0.981892576872576,1,,,,,,,,
,,,,,0.982032802212786,1,,,,,,,,
,,,,,0.9880874064004,1,,,,,,,,
,,,,,0.990285866283838,1,,,,,,,,
,,,,,0.990448464615947,1,,,,,,,,
,,,,,0.993020561348656,1,,,,,,,,
,,,,,0.993060836501901,1,,,,,,,,
,,,,,0.996198058773539,1,,,,,,,,
,,,,,0.999099423631124,1,,,,,,,,
,,,,,0.999405244081746,1,,,,,,,,
