CNPJ_CIA,SETOR_ATIV,ANO,Distribuição_do_Valor_Adicionado,Impostos_Taxas_e_Contribuições,Outros,Pessoal,Receitas,Remuneração_de_Capitais_de_Terceiros,Remuneração_de_Capitais_Próprios,Valor_Adicionado_Bruto,Valor_Adicionado_Líquido_Produzido,Valor_Adicionado_Total_a_Distribuir,VAB_Receitas,VALP_Receitas,DVA_Receitas,Pessoal_Receitas,Impostos_Receitas,Cap_Terceiros_Receitas,Cap_Proprio_Receitas,Outros_Receitas,Pessoal_DVA,Impostos_DVA,Cap_Terceiros_DVA,Cap_Proprio_DVA,Outros_DVA
67.571.414/0001-41,"Construção Civil, Mat. Constr. e Decoração",2012,-229143,35840,0,55568,403128,142845,-463396,-276907,-288905,-229143,-0.686895973487329,-0.716658232620905,-0.56841251413943,0.137842074973706,0.0889047647397353,0.354341549086146,-1.14950090293902,0,-0.242503589461603,-0.156408880044339,-0.62338801534413,2.02230048485007,0
62.232.889/0001-90,Bancos,2019,2049586,503669,0,519168,3763737,431,1026318,2072452,2049586,2049586,0.550636774036018,0.544561429239078,0.544561429239078,0.137939500023514,0.133821518347323,0.00011451384621189,0.272685897022029,0,0.25330383794581,0.245741822982788,0.000210286370027898,0.500744052701375,0
33.041.260/0652-90,Comércio (Atacado e Varejo),2019,5101000,1285000,0,4042000,29283000,1207000,-1433000,5745000,4862000,5101000,0.196188915070177,0.166034900795684,0.174196632858655,0.138032305433186,0.0438821159034252,0.041218454393334,-0.0489362428712905,0,0.792393648304254,0.251911389923544,0.236620270535189,-0.280925308762988,0
07.437.016/0001-05,Brinquedos e Lazer,2015,38755,14697,0,12959,93844,11502,-403,50229,44332,38755,0.535239333361749,0.472401005924726,0.412972592813606,0.138090874216785,0.156610971399344,0.12256510805166,-0.00429436085418354,0,0.334382660301897,0.379228486646884,0.296787511288866,-0.0103986582376468,0
04.149.454/0001-80,Serviços Transporte e Logística,2015,1872675,427701,0,440249,3186458,888953,115772,2109679,1744052,1872675,0.662076512541512,0.547332492692513,0.587698001982138,0.138162498925139,0.134224584162101,0.278978414276918,0.0363325046179802,0,0.235090979481223,0.228390404101085,0.474696890811273,0.0618217256064186,0
92.012.467/0001-70,Comércio (Atacado e Varejo),2020,311113173,135808543,0,85084919,615639012,19222454,70997257,313425859,273016.06,311113173,0.509106559023586,0.000443467770362805,0.505349997215576,0.138205859832677,0.22059768850386,0.0312235800937189,0.11532286878532,0,0.273485427118189,0.436524566576292,0.0617860497986692,0.22820395650685,0
61.156.931/0001-78,Metalurgia e Siderurgia,2022,12487,16018,0,7442,53838,14258,-25231,-5014,-7176,12487,-0.0931312455886177,-0.133288755154352,0.231936550391916,0.138229503324789,0.297522196218284,0.264831531631933,-0.46864668078309,0,0.595979819011772,1.28277408504845,1.14182750060062,-2.02058140466085,0
91.495.499/0001-00,"Máquinas, Equipamentos, Veículos e Peças",2018,304376,60576,0,131937,953707,23511,88352,296871,272200,304376,0.311281137707912,0.285412605758372,0.31915043089754,0.138341230587591,0.0635163629919881,0.0246522254738615,0.0926406118440989,0,0.433467159040135,0.19901700528294,0.0772432780508319,0.290272557626094,0
09.358.105/0001-91,Intermediação Financeira,2013,858421,277835,0,140779,1016433,79029,360778,901413,825623,858421,0.88683956542143,0.812274886785455,0.84454263094567,0.138502980521097,0.273343151983456,0.0777513126787501,0.354945185762367,0,0.163997618883974,0.323658205006634,0.0920632183974996,0.420280957711892,0
76.255.926/0001-90,Alimentos,2014,198775,-26182,0,73436,530096,181009,-29488,90353,73433,198775,0.170446485164951,0.138527738371918,0.374979249041683,0.138533397724186,-0.0493910536959343,0.341464564908998,-0.0556276598955661,0,0.369442837378946,-0.131716765186769,0.910622563199598,-0.148348635391775,0
61.156.113/0001-75,"Máquinas, Equipamentos, Veículos e Peças",2022,4940511,1248918,0,2546584,18376036,740837,404172,5305608,4814377,4940511,0.288724292877963,0.261992140198245,0.26885618857081,0.138581792068757,0.067964494627677,0.0403153868440397,0.0219945150303363,0,0.515449515242452,0.252791259851461,0.149951492871891,0.0818077320341965,0
97.837.181/0001-47,"Construção Civil, Mat. Constr. e Decoração",2011,1694756,566449,0,536658,3872471,216789,374860,2026913,1596625,1694756,0.52341592745304,0.412301344542025,0.437642012038308,0.138582832511851,0.14627585332466,0.055982084823876,0.0968012413779212,0,0.31665797318316,0.334236314844143,0.127917529131037,0.22118818284166,0
09.346.601/0001-25,Bolsas de Valores/Mercadorias e Futuros,2018,4152639,779890,653351,741920,5351875,542478,1435000,4614801,3661696,4152639,0.8622774261357,0.684189372883335,0.775922270232395,0.138628050916735,0.145722760714703,0.101362232862315,0.26813032815602,0.122078897582623,0.178662291617451,0.187805874770236,0.130634519398387,0.34556338752297,0.157333926690955
97.837.181/0001-47,"Construção Civil, Mat. Constr. e Decoração",2017,1749319,483621,0,712914,5138968,367769,185015,2151737,1586288,1749319,0.418709943319359,0.3086783182927,0.340402781258805,0.138727075163729,0.094108583668939,0.0715647577490267,0.0360023646771103,0,0.407538019080568,0.276462440526856,0.210235525938951,0.105764014453625,0
92.791.243/0001-03,Embalagens,2013,355613,63018,7490,113813,820248,103884,67408,371616,335922,355613,0.4530532229277,0.409537115604061,0.433543269840341,0.138754376725088,0.0768279837317494,0.126649501126489,0.0821800236026177,0.00913138465439721,0.320047354849232,0.17720949459103,0.292126553303732,0.189554375121269,0.0210622221347364
10.603.674/0001-34,Alimentos,2015,310249,71086,0,78018,562237,122076,39069,308529,292799,310249,0.548752572313811,0.520775046821892,0.551811780441344,0.138763546333664,0.126434226135953,0.217125518242307,0.0694884897294201,0,0.25146898136658,0.229125637794159,0.393477497107162,0.125927883732099,0
02.357.251/0001-53,"Máquinas, Equipamentos, Veículos e Peças",2021,300370,60916,0,68716,495194,68926,101812,348268,288572,300370,0.703296081939603,0.582745348287742,0.606570354245003,0.138765817033324,0.12301441455268,0.139189893253957,0.205600229405041,0,0.228771182208609,0.202803209375104,0.229470319938742,0.338955288477544,0
51.128.999/0001-90,"Agricultura (Açúcar, Álcool e Cana)",2015,22319,7649,0,5881,42372,31545,-22756,15365,15035,22319,0.362621542528085,0.354833380534315,0.526739356178609,0.138794486925328,0.18052015481922,0.744477485131691,-0.53705277069763,0,0.263497468524575,0.342712487118599,1.41336977463148,-1.01957973027465,0
00.001.180/0001-26,Energia Elétrica,2015,19951059,9033490,0,6004845,43225876,19866382,-14953658,3309972,1467372,19951059,0.0765738559005722,0.0339466110530646,0.461553607380912,0.138917832457577,0.208983387635684,0.459594665010375,-0.345942277722723,0,0.300978760074841,0.452782481371039,0.995755764142645,-0.749517005588525,0
08.493.364/0001-62,"Agricultura (Açúcar, Álcool e Cana)",2013,104688,21051,0,46261,332986,45849,-8473,131652,83118,104688,0.395367973428312,0.249614097890001,0.314391596043077,0.138927762728763,0.0632188740667776,0.137690473473359,-0.0254455142258233,0,0.441894008864435,0.201083218707015,0.437958505272811,-0.080935732844261,0
88.610.191/0001-54,Têxtil e Vestuário,2013,240097,78830,0,74554,536314,81857,4856,206804,194925,240097,0.385602464228046,0.363453126340166,0.447679903936873,0.139011847537077,0.146984788761807,0.152628870400549,0.00905439723743926,0,0.310516166382754,0.328325635055832,0.340933039563177,0.0202251589982382,0
92.012.467/0001-70,Comércio (Atacado e Varejo),2021,487504,157800,0,119046,856340,35882,174776,424368,387279,487504,0.495560174696966,0.452249106663241,0.569287899666021,0.139017212789313,0.184272602003877,0.041901581147675,0.204096503725156,0,0.244194919426302,0.323689651777216,0.0736034986379599,0.358511930158522,0
60.746.948/0001-12,Bancos,2018,45552784,11025034,0,16636903,119656887,1142408,16748439,48680664,43872409,45552784,0.406835454444005,0.366651766563173,0.380695045158579,0.139038407375582,0.0921387333100183,0.00954736520932556,0.139970539263653,0,0.36522252953848,0.242027666190501,0.0250787745486642,0.367671029722355,0
06.977.739/0001-34,Serviços Médicos,2014,275125,68472,0,97769,702292,14354,94530,275552,245654,275125,0.392361012228532,0.349788976664977,0.391753003024383,0.139214173022048,0.0974979068535595,0.0204387918415702,0.134602131307206,0,0.355362108132667,0.248875965470241,0.0521726487960018,0.34358927760109,0
02.932.074/0001-91,Farmacêutico e Higiene,2015,1932116,-337080,0,885490,6353676,823834,559872,1838058,1731080,1932116,0.289290483178557,0.27245330104966,0.304094196808273,0.139366565119153,-0.0530527524538551,0.129662576436066,0.0881178077069086,0,0.458300640334224,-0.174461574770873,0.426389512844984,0.289771421591664,0
07.689.002/0001-89,"Máquinas, Equipamentos, Veículos e Peças",2010,2707045,503716,0,1359157,9751499,243994,600178,2843815,2460220,2707045,0.291628497321284,0.252291468214271,0.27760296134984,0.139379289276449,0.0516552378254871,0.0250211787951781,0.0615472554527258,0,0.502081420885135,0.186075961057168,0.0901329678671762,0.221709650190521,0
89.637.490/0001-45,Papel e Celulose,2016,4010921,1378066,0,1249763,8965279,-1098854,2481946,4666777,3243665,4010921,0.520538959244882,0.361803018065584,0.447383846057663,0.139400346603826,0.153711446124543,-0.122567741617411,0.276839794946705,0,0.311590031316997,0.343578444950673,-0.273965505678122,0.618797029410452,0
22.677.520/0001-76,Têxtil e Vestuário,2010,770280,241429,0,408691,2930139,110615,9545,863768,743136,770280,0.294787380393899,0.253618002422411,0.262881726771324,0.139478366043386,0.082395067264727,0.0377507688201823,0.00325752464302888,0,0.530574596250714,0.313430181232798,0.143603624655969,0.0123915978605183,0
88.610.126/0001-29,"Máquinas, Equipamentos, Veículos e Peças",2021,1563196,570509,0,472843,3389998,309222,210622,1438783,1325269,1563196,0.424420014407088,0.390935038899728,0.461120036059018,0.139481793204598,0.1682918397002,0.0912159830182791,0.0621304201359411,0,0.302484781179072,0.364963190796292,0.197813965747098,0.134738062277539,0
16.103.773/0001-33,Intermediação Financeira,2014,5214,2041,0,2574,18454,2691,-2092,1973,1745,5214,0.106914490083451,0.0945594451067519,0.282540370651349,0.139481955131679,0.110599328058957,0.145822044001301,-0.113362956540587,0,0.493670886075949,0.39144610663598,0.516110471806674,-0.401227464518604,0
07.206.816/0001-15,Alimentos,2015,1992485,502926,261068,762058,5461303,123576,342857,1936589,1830638,1992485,0.354602006151279,0.335201690878532,0.364836926279315,0.139537762325218,0.0920890124572835,0.0226275670842654,0.0627793403881821,0.0478032440243656,0.382466116432495,0.25241143597066,0.0620210440731047,0.172075072083353,0.131026331440387
28.127.603/0001-78,Bancos,2018,743288,212714,0,354101,2535496,22740,153733,780614,743288,743288,0.307874277853327,0.293152897894534,0.293152897894534,0.139657487134667,0.083894433278538,0.00896865938656578,0.0606323180947633,0,0.476398112171863,0.286179784955495,0.0305937940609831,0.206828308811658,0
89.086.144/0001-16,"Máquinas, Equipamentos, Veículos e Peças",2012,1288944,348287,0,602524,4312097,237080,101053,1225274,1113014,1288944,0.284148060676743,0.258114323495042,0.298913498467219,0.139728767697016,0.0807697507732317,0.0549802103245822,0.0234347696723891,0,0.467455529487705,0.270211118559068,0.183933514566963,0.0783998373862635,0
08.343.492/0001-20,"Construção Civil, Mat. Constr. e Decoração",2016,1901845,383626,0,613486,4389427,330329,574404,1715265,1673688,1901845,0.390771961807316,0.381299882649831,0.43327864889882,0.139764484065916,0.0873977400694897,0.0752556085338701,0.130860816229544,0,0.322574131961332,0.201712547552508,0.173688707544516,0.302024612941644,0
00.000.000/0001-91,Bancos,2017,43538045,9137366,0,20560025,147092263,1565351,12275303,43366292,39787067,43538045,0.294823746100092,0.270490549186805,0.295991400988915,0.139776386471123,0.0621199634409051,0.0106419669401646,0.0834530841367231,0,0.472231240516197,0.209870838251924,0.0359536354928201,0.281944285739059,0
04.821.041/0001-08,"Máquinas, Equipamentos, Veículos e Peças",2012,250927,-9677,0,120099,858947,126825,13680,143744,122154,250927,0.167349091387478,0.142213663939684,0.292133274812066,0.139821199678211,-0.0112661200283603,0.147651717742771,0.015926477419445,0,0.478621272322229,-0.0385650009763796,0.505425880833868,0.0545178478202824,0
61.088.894/0001-08,Têxtil e Vestuário,2011,119976,45716,-164,44101,315393,23600,6723,116528,110736,119976,0.369469201916339,0.351104812091581,0.38040159420152,0.139828721626669,0.144949317201079,0.0748272789820954,0.0213162625676537,-0.000519986175977273,0.367581849703274,0.381042875241715,0.19670600786824,0.0560362072414483,-0.0013669400546776
92.791.243/0001-03,Embalagens,2012,282691,69470,2931,88174,630083,95735,26381,286414,263153,282691,0.454565509623335,0.417648151116599,0.448656764267565,0.13994029358037,0.110255315569536,0.15194029992874,0.0418690870885264,0.00465176810039312,0.311909470057412,0.245745354468306,0.338655988340626,0.0933209759065552,0.0103682112270996
09.305.994/0001-29,Serviços Transporte e Logística,2021,2542643,661299,0,1455647,10400980,4638905,-4213208,2862192,2393541,2542643,0.275184838351771,0.230126488080931,0.244461868016283,0.139952869825728,0.0635804510728797,0.446006530153889,-0.405077983036214,0,0.572493661123485,0.260083307015574,1.82444212577228,-1.65701909391134,0
01.838.723/0001-27,Alimentos,2018,10601059,3530040,0,4794575,34250445,4390950,-2114506,10676317,8929116,10601059,0.311713234674761,0.260700729581762,0.309515949354819,0.139985772447628,0.103065522214383,0.128201254027502,-0.0617365993346948,0,0.452273211572542,0.332989373986127,0.414199185194611,-0.19946177075328,0
59.418.806/0001-47,Têxtil e Vestuário,2021,272732,88219,0,77743,554922,29623,77147,269206,266113,272732,0.485124035450027,0.479550279138329,0.491478081604261,0.140097166809029,0.158975495655245,0.0533822771488606,0.139023141991127,0,0.285052725752754,0.323464059956294,0.108615783993077,0.282867430297875,0
25.329.319/0001-96,Têxtil e Vestuário,2010,781083,246182,0,411434,2936388,110670,12797,869520,748119,781083,0.296118905267288,0.25477525449634,0.266001291382474,0.140115679535538,0.0838383755825184,0.0376891609691907,0.00435807529522665,0,0.526748117677635,0.315180332947971,0.141687887202768,0.0163836621716258,0
78.876.950/0001-71,Têxtil e Vestuário,2016,720847,192967,0,243326,1736510,85137,199417,686171,629524,720847,0.3951437077817,0.362522530823318,0.415112495752976,0.140123581205982,0.111123460273768,0.0490276474077316,0.114837806865495,0,0.337555681025238,0.267694809023274,0.118106893695888,0.276642616255599,0
03.494.776/0001-01,Têxtil e Vestuário,2021,135617,75072,0,64921,463201,47730,-52106,135906,108190,135617,0.293406102318432,0.233570307490701,0.292782183112731,0.140157296724316,0.162072188963323,0.103043818990028,-0.112491121564936,0,0.478708421510578,0.553558919604474,0.351947027290089,-0.384214368405141,0
61.156.113/0001-75,"Máquinas, Equipamentos, Veículos e Peças",2012,1650223,488907,0,866265,6179239,255888,39163,1743428,1562367,1650223,0.282142833445996,0.252841328843244,0.267059260857203,0.140189592925601,0.079120907930572,0.0414109245491233,0.00633783545190597,0,0.524938144723471,0.29626723176201,0.155062679407571,0.023731944106948,0
62.144.175/0001-20,Bancos,2013,320381,37722,0,128489,916093,7677,146493,325798,320381,320381,0.355638565080183,0.349725409974751,0.349725409974751,0.14025759393424,0.0411770420688729,0.00838015354336295,0.159910620428275,0,0.40105062410068,0.117741064545026,0.0239620951304853,0.457246216223809,0
08.343.492/0001-20,"Construção Civil, Mat. Constr. e Decoração",2019,2511119,536171,0,878716,6264827,348356,747876,2470238,2383075,2511119,0.3943026678949,0.380389594157987,0.400828147369433,0.14026181409319,0.0855843265903432,0.0556050470348184,0.119376959651081,0,0.349930051104707,0.213518753989755,0.138725404889215,0.297825790016323,0
61.092.037/0001-81,"Construção Civil, Mat. Constr. e Decoração",2016,319860,128789,0,147280,1049310,81473,-37682,334762,296190,319860,0.31903060106165,0.282271206793035,0.304828887554679,0.140358902516892,0.122736846117925,0.0776443567677807,-0.0359112178479191,0,0.460451447508285,0.402641780779091,0.254714562621147,-0.117807790908522,0
00.000.000/0001-91,Bancos,2010,35460056,10479794,0,13048428,92944415,629734,11302100,39214452,35507217,35460056,0.421912946571346,0.382026364897772,0.381518954097457,0.140389586614752,0.112753348331904,0.00677538289955346,0.121600636251248,0,0.367975391804232,0.295537999150368,0.0177589680061419,0.318727641039258,0
96.418.264/0218-02,Comércio (Atacado e Varejo),2019,495701,126192,0,223029,1588332,116358,30122,528159,479681,495701,0.332524308519881,0.302002981744371,0.312089034282505,0.140417116824442,0.0794493846374687,0.0732579838472057,0.0189645489733884,0,0.449926467769885,0.254572817081265,0.234734245038844,0.0607664701100058,0
83.475.913/0001-91,"Construção Civil, Mat. Constr. e Decoração",2013,566820,242611,0,146791,1045234,86907,90511,526182,507648,566820,0.503410719513525,0.485678804937459,0.542290051797014,0.140438409006978,0.232111661120859,0.0831459749682846,0.0865940067008919,0,0.258972866165626,0.428021241311175,0.153323806499418,0.159682086023782,0
